doc_id,doi,source,status,error
eqnet-737,10.1038/s41598-025-32716-1,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-737,10.1007/s11033-026-11457-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-738,10.1186/s40104-025-01336-0,crossref,ready,
eqnet-738,10.1007/s00403-025-04449-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-738,10.1186/s40659-025-00663-w,crossref,ready,
eqnet-739,10.1038/s41598-025-33868-w,openalex,ready,
eqnet-739,10.1007/s43939-025-00488-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-739,10.1038/s41598-025-29096-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-742,10.1038/s41598-025-33868-w,openalex,ready,
eqnet-742,10.1007/s43939-025-00488-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-742,10.1038/s41598-025-29096-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-743,10.1038/s41598-025-33868-w,openalex,ready,
eqnet-743,10.1007/s43939-025-00488-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-743,10.1038/s41598-025-29096-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-746,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-746,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-746,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-75,10.1038/s41598-025-33904-9,openalex,ready,
eqnet-75,10.1186/s41100-025-00699-4,openalex,ready,
eqnet-75,10.1186/s12937-025-01252-z,openalex,ready,
eqnet-754,10.1016/j.bspc.2025.109061,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-754,10.1016/j.injury.2026.113043,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-754,10.1016/j.net.2025.103939,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-755,10.25133/jpssv352027.001,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-755,10.31643/2027/6445.07,openalex,ready,
eqnet-755,10.31643/2027/6445.08,openalex,ready,
eqnet-758,10.1038/s41598-025-29949-5,crossref,ready,
eqnet-758,10.1186/s13023-025-04159-4,crossref,ready,
eqnet-758,10.1186/s13041-025-01270-2,openalex,ready,
eqnet-760,10.1038/s41598-025-30450-2,openalex,ready,
eqnet-760,10.1038/s41598-025-32573-y,openalex,ready,
eqnet-760,10.1038/s42004-025-01841-3,openalex,ready,
eqnet-761,10.1038/s41598-025-30304-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-761,10.1038/s41598-025-30438-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-761,10.1007/s42399-025-02237-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-762,10.69881/fw4nqf65,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-762,10.12957/redp.2026.92129,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-762,10.1590/1809-6891v27e-81424e,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-765,10.1007/s10792-025-03904-9,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-765,10.1007/s00018-025-06020-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-765,10.1186/s13046-025-03610-5,openalex,ready,
eqnet-80,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-80,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-80,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-804,10.1016/j.biomaterials.2025.123700,openalex,ready,
eqnet-804,10.1016/j.bbrc.2026.153272,openalex,ready,
eqnet-804,10.1007/s12668-025-02334-2,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-805,10.1186/s12944-025-02826-w,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-805,10.1038/s41598-025-33357-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-805,10.1038/s41598-025-33419-3,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-806,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-806,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-806,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-807,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-807,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-807,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-81,10.31643/2027/6445.07,openalex,ready,
eqnet-81,10.31643/2027/6445.12,openalex,ready,
eqnet-81,10.31643/2027/6445.08,openalex,ready,
eqnet-815,10.1038/s41598-025-30292-y,crossref,ready,
eqnet-815,10.1038/s42004-025-01850-2,openalex,ready,
eqnet-815,10.1038/s41598-025-32826-w,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-817-287a9c11,10.1007/s42044-025-00388-9,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-817-287a9c11,10.1007/s00403-025-04516-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-817-287a9c11,10.1038/s41598-025-30550-z,openalex,ready,
eqnet-819,10.1080/19490976.2025.2601430,openalex,ready,
eqnet-819,10.1080/15384047.2025.2603095,openalex,ready,
eqnet-819,10.19139/soic-2310-5070-3066,openalex,ready,
eqnet-82,10.1038/s41531-025-01230-6,openalex,ready,
eqnet-82,10.1016/j.ntm.2025.100110,openalex,ready,
eqnet-82,10.1186/s13071-025-07165-4,crossref,ready,
eqnet-824,10.1038/s41598-025-30450-2,openalex,ready,
eqnet-824,10.1038/s41598-025-32573-y,openalex,ready,
eqnet-824,10.1038/s42004-025-01841-3,openalex,ready,
eqnet-825,10.1038/s41524-025-01922-w,openalex,ready,
eqnet-825,10.1038/s41467-025-67062-3,openalex,ready,
eqnet-825,10.1186/s44149-025-00211-9,openalex,ready,
eqnet-827,10.1007/s13659-025-00573-0,crossref,ready,
eqnet-827,10.1186/s12906-025-05196-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-827,10.1186/s40364-025-00885-w,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-831,10.1186/s12870-025-07934-4,openalex,ready,
eqnet-831,10.1186/s13023-025-04163-8,openalex,ready,
eqnet-831,10.1016/j.jphotochem.2026.117033,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-832,10.1186/s12870-025-07934-4,openalex,ready,
eqnet-832,10.1186/s13023-025-04163-8,openalex,ready,
eqnet-832,10.1016/j.jphotochem.2026.117033,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-833,10.1186/s12974-025-03647-5,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-833,10.1186/s13059-025-03915-w,openalex,ready,
eqnet-833,10.1186/s12951-025-03916-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-838,10.1007/s11033-025-11288-3,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-838,10.1038/s41523-025-00868-y,crossref,ready,
eqnet-838,10.1007/s11033-025-11138-2,openalex,ready,
eqnet-839,10.1007/s11033-025-11288-3,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-839,10.1038/s41523-025-00868-y,crossref,ready,
eqnet-839,10.1007/s11033-025-11138-2,openalex,ready,
eqnet-843,10.4185/rlcs-2027-2613,openalex,ready,
eqnet-843,10.31643/2027/6445.08,openalex,ready,
eqnet-843,10.31127/tuje.1804146,openalex,ready,
eqnet-845,10.1186/s12951-025-04012-7,openalex,ready,
eqnet-845,10.1186/s12906-025-05192-3,openalex,ready,
eqnet-845,10.1016/j.biomaterials.2025.123935,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-846,10.1186/s12951-025-04012-7,openalex,ready,
eqnet-846,10.1186/s12906-025-05192-3,openalex,ready,
eqnet-846,10.1016/j.biomaterials.2025.123935,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-847,10.1002/deo2.70271,openalex,ready,
eqnet-847,10.1002/deo2.70285,openalex,ready,
eqnet-847,10.1016/j.ejrad.2025.112637,openalex,ready,
eqnet-850,10.1016/j.carbpol.2026.124938,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-850,10.1016/j.saa.2026.127452,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-850,10.1016/j.saa.2025.127376,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-851,10.1038/s41467-025-66981-5,openalex,ready,
eqnet-851,10.1038/s41598-025-31162-3,crossref,ready,
eqnet-851,10.1038/s41378-025-01104-0,openalex,ready,
eqnet-852,10.1016/j.automatica.2025.112693,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-852,10.1109/cdc49753.2023.10383777,openalex,ready,
eqnet-852,10.3390/gels12010065,openalex,ready,
eqnet-853,10.1007/s00018-025-05778-7,openalex,ready,
eqnet-853,10.1016/j.ijbiomac.2025.149037,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-853,10.1039/d5ma00849b,openalex,ready,
eqnet-855,10.1038/s41598-025-30304-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-855,10.1038/s41598-025-30438-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-855,10.1007/s42399-025-02237-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-856,10.1038/s41598-025-30304-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-856,10.1038/s41598-025-30438-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-856,10.1007/s42399-025-02237-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-857,10.1016/j.micron.2025.103943,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-857,10.3390/buildings16020451,openalex,ready,
eqnet-857,10.1177/10775463251411778,openalex,ready,
eqnet-858,10.69881/fw4nqf65,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-858,10.12957/redp.2026.92129,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-858,10.1590/1809-6891v27e-81424e,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-859,10.69881/fw4nqf65,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-859,10.12957/redp.2026.92129,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-859,10.1590/1809-6891v27e-81424e,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-861,10.1186/s12974-025-03647-5,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-861,10.1186/s13059-025-03915-w,openalex,ready,
eqnet-861,10.1186/s12951-025-03916-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-862,10.1186/s12974-025-03647-5,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-862,10.1186/s13059-025-03915-w,openalex,ready,
eqnet-862,10.1186/s12951-025-03916-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-863,10.1038/s41598-025-30304-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-863,10.1038/s41598-025-30438-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-863,10.1007/s42399-025-02237-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-871,10.1038/s41545-025-00536-5,openalex,ready,
eqnet-871,10.1007/s44196-025-01131-9,openalex,ready,
eqnet-871,10.1007/s10791-025-09889-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-872,10.31127/tuje.1804146,openalex,ready,
eqnet-872,10.1186/s13595-025-01309-3,openalex,ready,
eqnet-872,10.1007/s44187-025-00768-x,openalex,ready,
eqnet-876,10.1038/s41524-025-01922-w,openalex,ready,
eqnet-876,10.1038/s41467-025-67062-3,openalex,ready,
eqnet-876,10.1186/s44149-025-00211-9,openalex,ready,
eqnet-879,10.1038/s41612-025-01269-5,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-879,10.1038/s41598-025-29498-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-879,10.1038/s41598-025-31390-7,openalex,ready,
eqnet-88,10.1038/s41598-025-32632-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-88,10.22036/ncr.2025.515140.1465,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-88,10.1016/j.ress.2026.112339,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-884,10.1016/j.ajhg.2014.05.002,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-884,10.1111/ejh.12318,openalex,ready,
eqnet-885,10.1109/mei.2026.11306296,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-885,10.2320/jinstmet.j202537,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-885,10.1038/s41467-025-66545-7,crossref,ready,
eqnet-886,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-886,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-886,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-888,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-888,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-888,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-89,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-89,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-89,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-892-bdd60031,10.1038/s41612-025-01269-5,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-892-bdd60031,10.1038/s41598-025-29498-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-892-bdd60031,10.1038/s41598-025-31390-7,openalex,ready,
eqnet-893,10.1186/s12974-025-03647-5,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-893,10.1186/s12967-025-07495-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-893,10.1186/s12951-025-03824-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-894,10.1016/j.cell.2025.05.004,openalex,ready,
eqnet-894,10.1016/j.scitotenv.2024.175640,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-895,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-895,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-895,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-896,10.1186/s44147-025-00847-x,crossref,ready,
eqnet-896,10.1038/s41598-025-31317-2,openalex,ready,
eqnet-896,10.22036/pcr.2025.540201.2722,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-897,10.31643/2027/6445.12,openalex,ready,
eqnet-897,10.1038/s41467-025-66809-2,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-897,10.1038/s41598-026-35828-4,openalex,ready,
eqnet-898,10.1016/j.carbpol.2025.124881,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-898,10.1016/j.carbpol.2025.124606,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-898,10.1016/j.chroma.2025.466523,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-9,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-9,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-9,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-902,10.1038/s41598-025-30304-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-902,10.1038/s41598-025-30438-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-902,10.1007/s42399-025-02237-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-904,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-904,10.19139/soic-2310-5070-3032,openalex,ready,
eqnet-904,10.31127/tuje.1804146,openalex,ready,
eqnet-905,10.1016/j.carbpol.2026.124959,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-905,10.1016/j.expneurol.2025.115628,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-905,10.1016/j.biomaterials.2025.123765,openalex,ready,
eqnet-908,10.1016/j.ibmb.2025.104474,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-908,10.1093/nar/gkag033,openalex,ready,
eqnet-908,10.1016/j.bbrc.2025.153014,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-909,10.1038/s41598-025-30450-2,openalex,ready,
eqnet-909,10.1038/s41598-025-32573-y,openalex,ready,
eqnet-909,10.1038/s42004-025-01841-3,openalex,ready,
eqnet-912,10.1186/s40345-025-00406-6,crossref,ready,
eqnet-912,10.1186/s40345-025-00404-8,crossref,ready,
eqnet-912,10.1186/s13063-025-09272-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-913,10.1186/s40345-025-00406-6,crossref,ready,
eqnet-913,10.1186/s40345-025-00404-8,crossref,ready,
eqnet-913,10.1186/s13063-025-09272-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-916,10.1080/19490976.2025.2601430,openalex,ready,
eqnet-916,10.1080/15384047.2025.2603095,openalex,ready,
eqnet-916,10.19139/soic-2310-5070-3066,openalex,ready,
eqnet-92,10.1038/s41598-025-32632-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-92,10.22036/ncr.2025.515140.1465,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-92,10.1016/j.ress.2026.112339,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-923,10.1038/s41531-025-01230-6,openalex,ready,
eqnet-923,10.1016/j.ntm.2025.100110,openalex,ready,
eqnet-923,10.1186/s13071-025-07165-4,crossref,ready,
eqnet-928,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-928,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-928,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-93,10.1186/s12957-025-04167-5,openalex,ready,
eqnet-93,10.1186/s12893-025-03383-w,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-93,10.1038/s41598-025-30053-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-932,10.1038/s41598-025-30304-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-932,10.1038/s41598-025-30438-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-932,10.1007/s42399-025-02237-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-933,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-933,10.19139/soic-2310-5070-3032,openalex,ready,
eqnet-933,10.31127/tuje.1804146,openalex,ready,
eqnet-943,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-943,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-943,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-944,10.1016/j.micpath.2025.107727,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-944,10.7685/jnau.202406008,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-944,10.21123/2411-7986.4993,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-946,10.31643/2027/6445.12,openalex,ready,
eqnet-946,10.1038/s41467-025-66809-2,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-946,10.1038/s41598-026-35828-4,openalex,ready,
eqnet-948,10.4025/actascihealthsci.v48i1.75131,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-948,10.1038/s41598-025-32635-1,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-948,10.1007/s00436-025-08583-0,crossref,ready,
eqnet-949,10.1186/s12935-025-04104-2,crossref,ready,
eqnet-949,10.1007/s00018-025-05971-8,crossref,ready,
eqnet-949,10.1186/s13287-025-04802-8,openalex,ready,
eqnet-95,10.1016/j.talanta.2026.129355,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-95,10.1016/j.colsurfb.2026.115457,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-95,10.1016/j.jpba.2025.117318,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-956,10.1109/mei.2026.11306296,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-956,10.1108/ejim-09-2024-1022,openalex,ready,
eqnet-956,10.1038/s41467-026-68779-5,crossref,ready,
eqnet-959,10.1016/j.mssp.2025.110325,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-959,10.1002/adom.202503237,openalex,ready,
eqnet-960,10.25133/jpssv352027.001,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-960,10.31643/2027/6445.12,openalex,ready,
eqnet-960,10.31643/2027/6445.01,openalex,ready,
eqnet-97,10.1038/s41598-025-30450-2,openalex,ready,
eqnet-97,10.1038/s41598-025-32573-y,openalex,ready,
eqnet-97,10.1038/s42004-025-01841-3,openalex,ready,
eqnet-970,10.1038/s41467-025-65774-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-970,10.1145/3772052.3772257,openalex,ready,
eqnet-970,10.1186/s12936-025-05722-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-972,10.4025/actascihealthsci.v48i1.75131,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-972,10.1038/s41598-025-32716-1,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-972,10.1007/s11033-026-11457-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-974,10.1109/mei.2026.11306296,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-974,10.2320/jinstmet.j202537,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-974,10.1038/s41467-025-66545-7,crossref,ready,
eqnet-976,10.1038/s41524-025-01922-w,openalex,ready,
eqnet-976,10.1038/s41467-025-67062-3,openalex,ready,
eqnet-976,10.1186/s44149-025-00211-9,openalex,ready,
eqnet-977,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-977,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-977,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-982,10.1038/s41612-025-01269-5,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-982,10.1038/s41598-025-29498-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-982,10.1038/s41598-025-31390-7,openalex,ready,
eqnet-983,10.1186/s12870-025-07934-4,openalex,ready,
eqnet-983,10.1186/s13023-025-04163-8,openalex,ready,
eqnet-983,10.1016/j.jphotochem.2026.117033,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-984,10.4185/rlcs-2027-2613,openalex,ready,
eqnet-984,10.3989/ic.7178,openalex,ready,
eqnet-984,10.21142/2523-2754-1401-2026-280,openalex,ready,
eqnet-988,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-988,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-988,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-990,10.1186/s12866-025-04560-w,openalex,ready,
eqnet-990,10.1186/s40168-025-02263-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-990,10.1186/s12864-025-12296-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-991,10.4025/actascihealthsci.v48i1.75131,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-991,10.1038/s41598-025-32716-1,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
