priority_rank,priority_group,priority_label,doc_id,name,org_name,category_general,category_detail,papers_count,doi_1,title_1,year_1,abstract_1,doi_2,title_2,year_2,abstract_2,doi_3,title_3,year_3,abstract_3
214,4,LC-MS/GC-MS,eqnet-3807,ESI-orbitrap質量分析計 Q ExactiveTM Plus (Thermofisher Scientific),京都大学 生命科学研究科,質量分析装置(MS),LC-MS/LC-MS-MS(ハイブリッド),3,10.1186/s12870-025-07934-4,"Vitazyme biostimulant increases specialty crop production and contains active brassinosteroids; a spectrofluorometric, chemical (LCMS), and bioassay determination",2026,"Abstract Biostimulants are agricultural inputs that enhance the ability of plants to absorb and utilize nutrients more efficiently through natural processes. There exists a gap in understanding how various biostimulant fertilizers act in improving crop yields. This knowledge is critical to help growers make educated decisions to optimize their costs and use of different fertilizers to improve food quality, production, and sustainably. Vitazyme, a commercially available biostimulant, is stated t…",10.1186/s13023-025-04163-8,Identification of a novel ACADSB variant for the presymptomatic diagnosis of 2-Methylbutyryl-CoA dehydrogenase deficiency through newborn screening in Iran,2026,"Abstract Background 2-Methylbutyryl-CoA dehydrogenase deficiency (2-MBDD), also known as short/branched-chain acyl-CoA dehydrogenase (SBCAD) deficiency, is a rare inborn error of metabolism classified as an organic acidemia. Early detection through neonatal screening is crucial to prevent irreversible complications. This study reports the first documented case of 2-MBDD in Iran, identified through the national neonatal screening program in 2022. Materials and methods Metabolic screening was per…",10.1016/j.jphotochem.2026.117033,"Bis-(phenylselenide) based turn-on fluorescent probe for rapid, perceptible and selective detection of superoxide anion in human colon cancer cells",2026,"要旨未取得のため、論文題名「Bis-(phenylselenide) based turn-on fluorescent probe for rapid, perceptible and selective detection of superoxide anion in human colon cancer cells」を基にした暫定要約です。 掲載誌: Journal of Photochemistry and Photobiology A Chemistry 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
215,4,LC-MS/GC-MS,eqnet-4456,ESI-イオントラップ型質量分析システム (ブルカージャパン株式会社: amaZon ETD-OF、 nanoElute、 マトリックスサイエンス社: MASCOT server(version 2.8.2)、 MASCOT distiller(version 2.8.3)),岡山大学 自然生命科学研究支援センター ゲノムプロテオーム解析部門,質量分析装置(MS),LC-MS/LC-MS-MS(イオントラップ),3,10.1186/s12870-025-07934-4,"Vitazyme biostimulant increases specialty crop production and contains active brassinosteroids; a spectrofluorometric, chemical (LCMS), and bioassay determination",2026,"Abstract Biostimulants are agricultural inputs that enhance the ability of plants to absorb and utilize nutrients more efficiently through natural processes. There exists a gap in understanding how various biostimulant fertilizers act in improving crop yields. This knowledge is critical to help growers make educated decisions to optimize their costs and use of different fertilizers to improve food quality, production, and sustainably. Vitazyme, a commercially available biostimulant, is stated t…",10.1186/s13023-025-04163-8,Identification of a novel ACADSB variant for the presymptomatic diagnosis of 2-Methylbutyryl-CoA dehydrogenase deficiency through newborn screening in Iran,2026,"Abstract Background 2-Methylbutyryl-CoA dehydrogenase deficiency (2-MBDD), also known as short/branched-chain acyl-CoA dehydrogenase (SBCAD) deficiency, is a rare inborn error of metabolism classified as an organic acidemia. Early detection through neonatal screening is crucial to prevent irreversible complications. This study reports the first documented case of 2-MBDD in Iran, identified through the national neonatal screening program in 2022. Materials and methods Metabolic screening was per…",10.1016/j.jphotochem.2026.117033,"Bis-(phenylselenide) based turn-on fluorescent probe for rapid, perceptible and selective detection of superoxide anion in human colon cancer cells",2026,"要旨未取得のため、論文題名「Bis-(phenylselenide) based turn-on fluorescent probe for rapid, perceptible and selective detection of superoxide anion in human colon cancer cells」を基にした暫定要約です。 掲載誌: Journal of Photochemistry and Photobiology A Chemistry 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
216,4,LC-MS/GC-MS,eqnet-2391,ESI-イオントラップ質量分析装置 (Burker・HCT/HCT),岡山大学 自然生命科学研究支援センター 分析計測分野,質量分析装置(MS),その他,3,10.1186/s12906-025-05212-2,Cost-utility analysis of acupotomy combined with epidural steroid injection for lumbosacral radiculopathy: analysis of randomized controlled trial,2026,要旨未取得のため、論文題名「Cost-utility analysis of acupotomy combined with epidural steroid injection for lumbosacral radiculopathy: analysis of randomized controlled trial」を基にした暫定要約です。 掲載誌: BMC Complementary Medicine and Therapies 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s12873-025-01422-6,The role of perfusion index in the evaluation of patients with cancer,2026,要旨未取得のため、論文題名「The role of perfusion index in the evaluation of patients with cancer」を基にした暫定要約です。 掲載誌: BMC Emergency Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s43450-025-00714-z,Isolation of Nephila pilipes Spider Venom from India by Electrostimulation and Identification of its Proteins and Acylpolyamines by Mass Spectrometry,2026,要旨未取得のため、論文題名「Isolation of Nephila pilipes Spider Venom from India by Electrostimulation and Identification of its Proteins and Acylpolyamines by Mass Spectrometry」を基にした暫定要約です。 掲載誌: Revista Brasileira De Farmacognosia 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
217,4,LC-MS/GC-MS,eqnet-467,ESI/DARTイオン源液体クロマトグラフ飛行時間型質量分析計(日本電子(株)・JMS-T100LP),東京大学 大学院理学系研究科 化学専攻,質量分析装置(MS),ハイブリッドTOF-MS,3,10.1186/s12906-025-05212-2,Cost-utility analysis of acupotomy combined with epidural steroid injection for lumbosacral radiculopathy: analysis of randomized controlled trial,2026,要旨未取得のため、論文題名「Cost-utility analysis of acupotomy combined with epidural steroid injection for lumbosacral radiculopathy: analysis of randomized controlled trial」を基にした暫定要約です。 掲載誌: BMC Complementary Medicine and Therapies 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s12873-025-01422-6,The role of perfusion index in the evaluation of patients with cancer,2026,要旨未取得のため、論文題名「The role of perfusion index in the evaluation of patients with cancer」を基にした暫定要約です。 掲載誌: BMC Emergency Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s43450-025-00714-z,Isolation of Nephila pilipes Spider Venom from India by Electrostimulation and Identification of its Proteins and Acylpolyamines by Mass Spectrometry,2026,要旨未取得のため、論文題名「Isolation of Nephila pilipes Spider Venom from India by Electrostimulation and Identification of its Proteins and Acylpolyamines by Mass Spectrometry」を基にした暫定要約です。 掲載誌: Revista Brasileira De Farmacognosia 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
218,4,LC-MS/GC-MS,eqnet-3365,ESI型質量分析装置(LC-MS)(Waters社: UPLC -SYNAPT G2 HDMS),筑波大学 研究基盤総合センター分析部門,質量分析装置(MS),LC-MS/LC-MS-MS,3,10.1186/s12870-025-07934-4,"Vitazyme biostimulant increases specialty crop production and contains active brassinosteroids; a spectrofluorometric, chemical (LCMS), and bioassay determination",2026,"Abstract Biostimulants are agricultural inputs that enhance the ability of plants to absorb and utilize nutrients more efficiently through natural processes. There exists a gap in understanding how various biostimulant fertilizers act in improving crop yields. This knowledge is critical to help growers make educated decisions to optimize their costs and use of different fertilizers to improve food quality, production, and sustainably. Vitazyme, a commercially available biostimulant, is stated t…",10.1186/s13023-025-04163-8,Identification of a novel ACADSB variant for the presymptomatic diagnosis of 2-Methylbutyryl-CoA dehydrogenase deficiency through newborn screening in Iran,2026,"Abstract Background 2-Methylbutyryl-CoA dehydrogenase deficiency (2-MBDD), also known as short/branched-chain acyl-CoA dehydrogenase (SBCAD) deficiency, is a rare inborn error of metabolism classified as an organic acidemia. Early detection through neonatal screening is crucial to prevent irreversible complications. This study reports the first documented case of 2-MBDD in Iran, identified through the national neonatal screening program in 2022. Materials and methods Metabolic screening was per…",10.1016/j.jphotochem.2026.117033,"Bis-(phenylselenide) based turn-on fluorescent probe for rapid, perceptible and selective detection of superoxide anion in human colon cancer cells",2026,"要旨未取得のため、論文題名「Bis-(phenylselenide) based turn-on fluorescent probe for rapid, perceptible and selective detection of superoxide anion in human colon cancer cells」を基にした暫定要約です。 掲載誌: Journal of Photochemistry and Photobiology A Chemistry 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
219,4,LC-MS/GC-MS,eqnet-4418,GC-MS/MS Shimadzu TQ-8040NX/AOC-6000/TD-30R,山口大学 総合科学実験センター システム生物学・RI分析施設,質量分析装置(MS),GC-MS/GC-TOF-MS,3,10.1038/s41612-025-01269-5,CondensNet: enabling stable long-term climate simulations via hybrid deep learning models with adaptive physical constraints,2026,要旨未取得のため、論文題名「CondensNet: enabling stable long-term climate simulations via hybrid deep learning models with adaptive physical constraints」を基にした暫定要約です。 掲載誌: Npj Climate and Atmospheric Science 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-29498-x,"Evaluation of CMIP6 model performance and future climate projections over the Genale dawa river basin, Ethiopia",2026,"要旨未取得のため、論文題名「Evaluation of CMIP6 model performance and future climate projections over the Genale dawa river basin, Ethiopia」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。",10.1038/s41598-025-31390-7,Climate-driven flood hazard assessment in data-scarce mountainous basins using a GIS-based machine learning and hydrodynamic modelling under CMIP6 SSP scenarios,2026,"Floods pose increasing risks in mountainous regions such as the Swat River Basin, where climatic variability, glacial influences, and data limitations hinder conventional flood risk assessment. This study introduces a hybrid framework that integrates explainable SHapley Additive exPlanations (SHAP)-based XGBoost for Global Climate Model (GCM) ranking, Random Forest (RF) ensemble modeling, and coupled hydrologic-hydraulic simulations (HEC-HMS-HEC-RAS) for multi-scenario flood hazard mapping. The…"
220,4,LC-MS/GC-MS,eqnet-21,GC型質量分析装置 (島津製作所・QP-2010型),岩手大学 研究支援・産学連携センター,質量分析装置(MS),GC-MS/GC-TOF-MS,3,10.1038/s41612-025-01269-5,CondensNet: enabling stable long-term climate simulations via hybrid deep learning models with adaptive physical constraints,2026,要旨未取得のため、論文題名「CondensNet: enabling stable long-term climate simulations via hybrid deep learning models with adaptive physical constraints」を基にした暫定要約です。 掲載誌: Npj Climate and Atmospheric Science 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-29498-x,"Evaluation of CMIP6 model performance and future climate projections over the Genale dawa river basin, Ethiopia",2026,"要旨未取得のため、論文題名「Evaluation of CMIP6 model performance and future climate projections over the Genale dawa river basin, Ethiopia」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。",10.1038/s41598-025-31390-7,Climate-driven flood hazard assessment in data-scarce mountainous basins using a GIS-based machine learning and hydrodynamic modelling under CMIP6 SSP scenarios,2026,"Floods pose increasing risks in mountainous regions such as the Swat River Basin, where climatic variability, glacial influences, and data limitations hinder conventional flood risk assessment. This study introduces a hybrid framework that integrates explainable SHapley Additive exPlanations (SHAP)-based XGBoost for Global Climate Model (GCM) ranking, Random Forest (RF) ensemble modeling, and coupled hydrologic-hydraulic simulations (HEC-HMS-HEC-RAS) for multi-scenario flood hazard mapping. The…"
221,4,LC-MS/GC-MS,eqnet-4295,GPC(ゲル浸透クロマトグラフィー)システム(溶媒:DMSO),大阪大学 理学研究科 高分子科学専攻 高島研究室,分離分析装置,ゲルパーミエイションクロマトグラフィ(GPC),3,10.3864/j.issn.0578-1752.2026.01.004,Estimation of Rice Grain Protein Content Using Fusion Imagery from UAV-based Multi-Sensors,2026,要旨未取得のため、論文題名「Estimation of Rice Grain Protein Content Using Fusion Imagery from UAV-based Multi-Sensors」を基にした暫定要約です。 掲載誌: Scientia Agricultura Sinica 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s43939-025-00308-5,Exploring an intelligent model to predict the compressive strength of UGGBFS based geopolymer concrete,2026,"Abstract Geopolymer cement (GC) is made by reacting aluminosilicate by-products with an alkali activator such as fly ash. As the production of GC significantly reduces CO2 when compared to ordinary Portland cement (OPC), it can be used as a potential sustainable alternative for OPC. Geopolymer concrete (GPC) uses the GC as the main bonding agent together with aggregates and water. This study aimed to investigate the compressive strength of GPC with varying NaOH concentrations from 5 to 8 mol. U…",10.1038/s41598-025-14297-1,Efficient estimation of proton exchange membrane fuel cells parameters using a hybrid swarm intelligent algorithm,2026,"Abstract The identification of unknown parameters for proton exchange memberane fuel cells (PEMFCs) using nature-inspired optimization algorithms has emerged as a significant field of research in recent years. In the present study, a novel approach is presented, namely the hybrid Gray Particle Cuckoo (GPC) algorithm based on the hybrid properties of the grey wolf optimizer (GWO), particle swarm optimization (PSO), and cuckoo search (CS) to address the identification problem associated with PEMF…"
222,4,LC-MS/GC-MS,eqnet-4300,GPC(ゲル浸透クロマトグラフィー)システム(溶媒:THF),大阪大学 理学研究科 高分子科学専攻 山口研究室,分離分析装置,ゲルパーミエイションクロマトグラフィ(GPC),3,10.3864/j.issn.0578-1752.2026.01.004,Estimation of Rice Grain Protein Content Using Fusion Imagery from UAV-based Multi-Sensors,2026,要旨未取得のため、論文題名「Estimation of Rice Grain Protein Content Using Fusion Imagery from UAV-based Multi-Sensors」を基にした暫定要約です。 掲載誌: Scientia Agricultura Sinica 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s43939-025-00308-5,Exploring an intelligent model to predict the compressive strength of UGGBFS based geopolymer concrete,2026,"Abstract Geopolymer cement (GC) is made by reacting aluminosilicate by-products with an alkali activator such as fly ash. As the production of GC significantly reduces CO2 when compared to ordinary Portland cement (OPC), it can be used as a potential sustainable alternative for OPC. Geopolymer concrete (GPC) uses the GC as the main bonding agent together with aggregates and water. This study aimed to investigate the compressive strength of GPC with varying NaOH concentrations from 5 to 8 mol. U…",10.1038/s41598-025-14297-1,Efficient estimation of proton exchange membrane fuel cells parameters using a hybrid swarm intelligent algorithm,2026,"Abstract The identification of unknown parameters for proton exchange memberane fuel cells (PEMFCs) using nature-inspired optimization algorithms has emerged as a significant field of research in recent years. In the present study, a novel approach is presented, namely the hybrid Gray Particle Cuckoo (GPC) algorithm based on the hybrid properties of the grey wolf optimizer (GWO), particle swarm optimization (PSO), and cuckoo search (CS) to address the identification problem associated with PEMF…"
223,4,LC-MS/GC-MS,eqnet-4296,GPC(ゲル浸透クロマトグラフィー)システム(溶媒:ホルムアミド),大阪大学 理学研究科 高分子科学専攻 高島研究室,分離分析装置,ゲルパーミエイションクロマトグラフィ(GPC),3,10.3864/j.issn.0578-1752.2026.01.004,Estimation of Rice Grain Protein Content Using Fusion Imagery from UAV-based Multi-Sensors,2026,要旨未取得のため、論文題名「Estimation of Rice Grain Protein Content Using Fusion Imagery from UAV-based Multi-Sensors」を基にした暫定要約です。 掲載誌: Scientia Agricultura Sinica 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s43939-025-00308-5,Exploring an intelligent model to predict the compressive strength of UGGBFS based geopolymer concrete,2026,"Abstract Geopolymer cement (GC) is made by reacting aluminosilicate by-products with an alkali activator such as fly ash. As the production of GC significantly reduces CO2 when compared to ordinary Portland cement (OPC), it can be used as a potential sustainable alternative for OPC. Geopolymer concrete (GPC) uses the GC as the main bonding agent together with aggregates and water. This study aimed to investigate the compressive strength of GPC with varying NaOH concentrations from 5 to 8 mol. U…",10.1038/s41598-025-14297-1,Efficient estimation of proton exchange membrane fuel cells parameters using a hybrid swarm intelligent algorithm,2026,"Abstract The identification of unknown parameters for proton exchange memberane fuel cells (PEMFCs) using nature-inspired optimization algorithms has emerged as a significant field of research in recent years. In the present study, a novel approach is presented, namely the hybrid Gray Particle Cuckoo (GPC) algorithm based on the hybrid properties of the grey wolf optimizer (GWO), particle swarm optimization (PSO), and cuckoo search (CS) to address the identification problem associated with PEMF…"
224,4,LC-MS/GC-MS,eqnet-477,HPLC-CHIP/QTOF 質量分析装置 (アジレントテクノロジー社・ G6520型+G4240型),岡山大学 自然生命科学研究支援センター 分析計測分野,質量分析装置(MS),ハイブリッドTOF-MS,3,10.1038/s41598-025-33868-w,Green analytical evaluation of anticancer drug analysis: A multi-tool assessment of HPLC and LC–MS methods,2026,"The escalating global cancer burden necessitates sustainable analytical methods for therapeutic drug monitoring of antineoplastic agents, yet conventional HPLC and LC-MS protocols predominantly employ hazardous solvents. This study presents comparative greenness evaluation of chromatographic methods specifically for anticancer drugs, applying eight complementary GAC tools AGREE, MoGAPI, AGREEprep, Analytical Eco-Scale, BAGI, CACI, CaFRI, and AGSA to 20 published analytical methods (16 HPLC and…",10.1007/s43939-025-00488-0,"Sustainable RP-HPLC method for rapid quantification of arformoterol: development, validation, and greenness assessment",2026,"要旨未取得のため、論文題名「Sustainable RP-HPLC method for rapid quantification of arformoterol: development, validation, and greenness assessment」を基にした暫定要約です。 掲載誌: Discover Materials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。",10.1038/s41598-025-29096-x,Breakthrough RP-HPLC strategy for synchronous analysis of pyridine and its degradation products in powder for injection using quality metrics,2026,要旨未取得のため、論文題名「Breakthrough RP-HPLC strategy for synchronous analysis of pyridine and its degradation products in powder for injection using quality metrics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
225,4,LC-MS/GC-MS,eqnet-2641,HPLC装置(日本分光・PU-4180),高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,分離分析装置,液体クロマトグラフ(HPLC/UPLC),3,10.1038/s41598-025-33868-w,Green analytical evaluation of anticancer drug analysis: A multi-tool assessment of HPLC and LC–MS methods,2026,"The escalating global cancer burden necessitates sustainable analytical methods for therapeutic drug monitoring of antineoplastic agents, yet conventional HPLC and LC-MS protocols predominantly employ hazardous solvents. This study presents comparative greenness evaluation of chromatographic methods specifically for anticancer drugs, applying eight complementary GAC tools AGREE, MoGAPI, AGREEprep, Analytical Eco-Scale, BAGI, CACI, CaFRI, and AGSA to 20 published analytical methods (16 HPLC and…",10.1007/s43939-025-00488-0,"Sustainable RP-HPLC method for rapid quantification of arformoterol: development, validation, and greenness assessment",2026,"要旨未取得のため、論文題名「Sustainable RP-HPLC method for rapid quantification of arformoterol: development, validation, and greenness assessment」を基にした暫定要約です。 掲載誌: Discover Materials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。",10.1038/s41598-025-29096-x,Breakthrough RP-HPLC strategy for synchronous analysis of pyridine and its degradation products in powder for injection using quality metrics,2026,要旨未取得のため、論文題名「Breakthrough RP-HPLC strategy for synchronous analysis of pyridine and its degradation products in powder for injection using quality metrics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
226,4,LC-MS/GC-MS,eqnet-2642,HPLC装置(日本分光・PU-980),高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,分離分析装置,液体クロマトグラフ(HPLC/UPLC),3,10.1038/s41598-025-33868-w,Green analytical evaluation of anticancer drug analysis: A multi-tool assessment of HPLC and LC–MS methods,2026,"The escalating global cancer burden necessitates sustainable analytical methods for therapeutic drug monitoring of antineoplastic agents, yet conventional HPLC and LC-MS protocols predominantly employ hazardous solvents. This study presents comparative greenness evaluation of chromatographic methods specifically for anticancer drugs, applying eight complementary GAC tools AGREE, MoGAPI, AGREEprep, Analytical Eco-Scale, BAGI, CACI, CaFRI, and AGSA to 20 published analytical methods (16 HPLC and…",10.1007/s43939-025-00488-0,"Sustainable RP-HPLC method for rapid quantification of arformoterol: development, validation, and greenness assessment",2026,"要旨未取得のため、論文題名「Sustainable RP-HPLC method for rapid quantification of arformoterol: development, validation, and greenness assessment」を基にした暫定要約です。 掲載誌: Discover Materials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。",10.1038/s41598-025-29096-x,Breakthrough RP-HPLC strategy for synchronous analysis of pyridine and its degradation products in powder for injection using quality metrics,2026,要旨未取得のため、論文題名「Breakthrough RP-HPLC strategy for synchronous analysis of pyridine and its degradation products in powder for injection using quality metrics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
227,4,LC-MS/GC-MS,eqnet-742,HPLC装置(有機酸)(島津製作所・LC20AD),東京農工大学 先進植物工場研究施設 実験室,分離分析装置,液体クロマトグラフ(HPLC/UPLC),3,10.1038/s41598-025-33868-w,Green analytical evaluation of anticancer drug analysis: A multi-tool assessment of HPLC and LC–MS methods,2026,"The escalating global cancer burden necessitates sustainable analytical methods for therapeutic drug monitoring of antineoplastic agents, yet conventional HPLC and LC-MS protocols predominantly employ hazardous solvents. This study presents comparative greenness evaluation of chromatographic methods specifically for anticancer drugs, applying eight complementary GAC tools AGREE, MoGAPI, AGREEprep, Analytical Eco-Scale, BAGI, CACI, CaFRI, and AGSA to 20 published analytical methods (16 HPLC and…",10.1007/s43939-025-00488-0,"Sustainable RP-HPLC method for rapid quantification of arformoterol: development, validation, and greenness assessment",2026,"要旨未取得のため、論文題名「Sustainable RP-HPLC method for rapid quantification of arformoterol: development, validation, and greenness assessment」を基にした暫定要約です。 掲載誌: Discover Materials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。",10.1038/s41598-025-29096-x,Breakthrough RP-HPLC strategy for synchronous analysis of pyridine and its degradation products in powder for injection using quality metrics,2026,要旨未取得のため、論文題名「Breakthrough RP-HPLC strategy for synchronous analysis of pyridine and its degradation products in powder for injection using quality metrics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
228,4,LC-MS/GC-MS,eqnet-743,HPLC装置(糖)(島津製作所・LC20AD),東京農工大学 先進植物工場研究施設 実験室,分離分析装置,液体クロマトグラフ(HPLC/UPLC),3,10.1038/s41598-025-33868-w,Green analytical evaluation of anticancer drug analysis: A multi-tool assessment of HPLC and LC–MS methods,2026,"The escalating global cancer burden necessitates sustainable analytical methods for therapeutic drug monitoring of antineoplastic agents, yet conventional HPLC and LC-MS protocols predominantly employ hazardous solvents. This study presents comparative greenness evaluation of chromatographic methods specifically for anticancer drugs, applying eight complementary GAC tools AGREE, MoGAPI, AGREEprep, Analytical Eco-Scale, BAGI, CACI, CaFRI, and AGSA to 20 published analytical methods (16 HPLC and…",10.1007/s43939-025-00488-0,"Sustainable RP-HPLC method for rapid quantification of arformoterol: development, validation, and greenness assessment",2026,"要旨未取得のため、論文題名「Sustainable RP-HPLC method for rapid quantification of arformoterol: development, validation, and greenness assessment」を基にした暫定要約です。 掲載誌: Discover Materials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。",10.1038/s41598-025-29096-x,Breakthrough RP-HPLC strategy for synchronous analysis of pyridine and its degradation products in powder for injection using quality metrics,2026,要旨未取得のため、論文題名「Breakthrough RP-HPLC strategy for synchronous analysis of pyridine and its degradation products in powder for injection using quality metrics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
229,4,LC-MS/GC-MS,eqnet-739,HPLC装置(色素)(島津製作所・LC20AD),東京農工大学 先進植物工場研究施設 実験室,分離分析装置,液体クロマトグラフ(HPLC/UPLC),3,10.1038/s41598-025-33868-w,Green analytical evaluation of anticancer drug analysis: A multi-tool assessment of HPLC and LC–MS methods,2026,"The escalating global cancer burden necessitates sustainable analytical methods for therapeutic drug monitoring of antineoplastic agents, yet conventional HPLC and LC-MS protocols predominantly employ hazardous solvents. This study presents comparative greenness evaluation of chromatographic methods specifically for anticancer drugs, applying eight complementary GAC tools AGREE, MoGAPI, AGREEprep, Analytical Eco-Scale, BAGI, CACI, CaFRI, and AGSA to 20 published analytical methods (16 HPLC and…",10.1007/s43939-025-00488-0,"Sustainable RP-HPLC method for rapid quantification of arformoterol: development, validation, and greenness assessment",2026,"要旨未取得のため、論文題名「Sustainable RP-HPLC method for rapid quantification of arformoterol: development, validation, and greenness assessment」を基にした暫定要約です。 掲載誌: Discover Materials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。",10.1038/s41598-025-29096-x,Breakthrough RP-HPLC strategy for synchronous analysis of pyridine and its degradation products in powder for injection using quality metrics,2026,要旨未取得のため、論文題名「Breakthrough RP-HPLC strategy for synchronous analysis of pyridine and its degradation products in powder for injection using quality metrics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
230,4,LC-MS/GC-MS,eqnet-4334,HS対応ガスクロマトグラフ質量分析計(島津 GCMS-QP2010Ultra HS-20),鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,質量分析装置(MS),GC-MS/GC-TOF-MS,3,10.1038/s41612-025-01269-5,CondensNet: enabling stable long-term climate simulations via hybrid deep learning models with adaptive physical constraints,2026,要旨未取得のため、論文題名「CondensNet: enabling stable long-term climate simulations via hybrid deep learning models with adaptive physical constraints」を基にした暫定要約です。 掲載誌: Npj Climate and Atmospheric Science 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-29498-x,"Evaluation of CMIP6 model performance and future climate projections over the Genale dawa river basin, Ethiopia",2026,"要旨未取得のため、論文題名「Evaluation of CMIP6 model performance and future climate projections over the Genale dawa river basin, Ethiopia」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。",10.1038/s41598-025-31390-7,Climate-driven flood hazard assessment in data-scarce mountainous basins using a GIS-based machine learning and hydrodynamic modelling under CMIP6 SSP scenarios,2026,"Floods pose increasing risks in mountainous regions such as the Swat River Basin, where climatic variability, glacial influences, and data limitations hinder conventional flood risk assessment. This study introduces a hybrid framework that integrates explainable SHapley Additive exPlanations (SHAP)-based XGBoost for Global Climate Model (GCM) ranking, Random Forest (RF) ensemble modeling, and coupled hydrologic-hydraulic simulations (HEC-HMS-HEC-RAS) for multi-scenario flood hazard mapping. The…"
231,4,LC-MS/GC-MS,eqnet-3758,ICP質量分析装置(パーキンエルマージャパン・ELAN DRC-es),東京科学大学 オープンファシリティセンター すずかけ台分析部門,構造解析/元素分析,ICP/MS,3,10.31643/2027/6445.07,A study of the geochemical features of the Nurkazgan copper-porphyry deposit,2027,"Porphyry copper deposits are the source of most of the world's copper, molybdenum and significant amounts of gold. This makes them a major focus of scientific research due to their economic significance. The article is devoted to the study of the geochemistry of host rocks and copper-porphyry ores at the Nurkazgan deposit. It identifies geochemical criteria for the distribution of gold in copper‑porphyry systems, as well as refines ore formation mechanisms in order to improve predictive criteri…",10.1038/s41598-025-18775-4,Direct method for Ra-226 analysis in water samples using ICP-QQQ-MS,2026,"Abstract The paper describes a method of determination of Ra-226 in natural water using ICP-QQQ-MS, Agilent 8900, that enables an efficient direct determination of Ra-226 with high sensitivity without using any reaction gas and separation procedures for interference removal. The matrix effect, together with the instability of the sensitivity are controlled by spiking the sample with Ra-226. The method is simple and fast with a detection limit around of 0.1 fg g -1 (3.6 mBq kg -1 ), which is ten…",10.1007/s10143-025-04016-9,Impact of intracranial pressure and related parameters on prognosis in patients undergoing surgery for ruptured intracranial aneurysms,2026,要旨未取得のため、論文題名「Impact of intracranial pressure and related parameters on prognosis in patients undergoing surgery for ruptured intracranial aneurysms」を基にした暫定要約です。 掲載誌: Neurosurgical Review 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
