priority_rank,priority_group,priority_label,doc_id,name,org_name,category_general,category_detail,papers_count,doi_1,title_1,year_1,abstract_1,doi_2,title_2,year_2,abstract_2,doi_3,title_3,year_3,abstract_3
253,1,SEM/FIB/イオンミリング,eqnet-1086,超高分解能走査型分析電子顕微鏡(HITACHI S-4800),埼玉大学 科学分析支援センター,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
254,1,SEM/FIB/イオンミリング,eqnet-1397,超高分解能走査電子顕微鏡 日立ハイテクノロジーズ SU8230,名古屋大学 大学院工学研究科,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
255,1,SEM/FIB/イオンミリング,eqnet-3643,超高分解能走査電子顕微鏡(SU9000),九州大学 工学研究院 マテリアル先端リサーチインフラ,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
256,1,SEM/FIB/イオンミリング,eqnet-5381,超高分解能電界放出型走査電子顕微鏡 (日立ハイテク SU8600),鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
257,1,SEM/FIB/イオンミリング,eqnet-661,超高分解能電界放出型走査電子顕微鏡装置(日立ハイテクノロジーズ・ S-5200),広島大学 自然科学研究支援開発センター 機器共用・分析部門 電子顕微鏡,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
258,1,SEM/FIB/イオンミリング,eqnet-4243,超高分解能電界放出形インレンズ走査電子顕微鏡 日立(S-5500形),東北大学 研究推進・支援機構コアファシリティ統括センター,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
259,1,SEM/FIB/イオンミリング,eqnet-2559,超高分解能電界放出形走査電子顕微鏡,京都大学 学際融合教育研究推進センター,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
260,1,SEM/FIB/イオンミリング,eqnet-2695,超高精細電子ビームリソグラフィー装置(エリオニクス・ELS-100T),大阪大学 大阪大学ナノテクノロジー設備供用拠点,電子顕微鏡および関連機器,"微細加工装置(EB, FIB他)",3,10.4185/rlcs-2027-2613,Emotional Design in Fiction Series: Sentiment Analysis of the Script and Audience's Emotional Response,2027,"Introducción: Este artículo aborda la aplicación del análisis de sentimientos a guiones de series de ficción para diseñar contenidos adecuados a la sensibilidad de la audiencia, mejorando así la calidad y la sostenibilidad de la producción. Se parte de la hipótesis de que la gratificación emocional optimiza la fidelización a través de un desarrollo adecuado de tramas y personajes. Metodología: Se realiza un estudio de caso del thriller español Ana Tramel. El juego, triangulando tres análisis: e…",10.3989/ic.7178,Proposal for the disclosure of technical compliance in wooden architectural works for validation in the chilean market,2026,"Se analizan connotadas obras arquitectónicas en Chile, desarrolladas por profesionales expertos que estudian y resuelven los criterios técnicos fundamentales de resistencia estructural, al fuego, aislación térmica y acústica, además de atributos de desempeño ambiental, sustentabilidad. Algunos profesionales fueron entrevistados para detalles sobre seguridad y protección de la madera. Se evidencia la necesidad de especificaciones técnicas detalladas, que sirvan de difusión de los atributos de la…",10.21142/2523-2754-1401-2026-280,EFFECT OF OCCLUSAL SPLINTING ON PAIN AND JOINT SPACE IN PATIENTS WITH TEMPOROMANDIBULAR DISORDERS. A CASE SERIES STUDY,2026,"Introduction: Temporomandibular disorders (TMD) affect the temporomandibular joint and masticatory muscles. The stabilization occlusal splint (SOS) is a conventional treatment; however, evidence regarding its effects on perceived pain and temporomandibular joint space is limited. Objective: To describe changes in perceived pain and temporomandibular joint spaces in a series of patients with TMD treated with SOS. Methods: Thirteen patients diagnosed with TMD and treated at a hospital were includ…"
261,1,SEM/FIB/イオンミリング,eqnet-1818,透過型分析電子顕微鏡,室蘭工業大学 環境・エネルギーシステム材料研究機構,電子顕微鏡および関連機器,透過型電子顕微鏡 (TEM),3,10.1038/s41598-025-30304-x,Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19,2026,要旨未取得のため、論文題名「Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-30438-y,Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics,2026,要旨未取得のため、論文題名「Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s42399-025-02237-z,Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India,2026,要旨未取得のため、論文題名「Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India」を基にした暫定要約です。 掲載誌: SN Comprehensive Clinical Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
262,1,SEM/FIB/イオンミリング,eqnet-1087,透過型分析電子顕微鏡(FEI Tecnai G2 20),埼玉大学 科学分析支援センター,電子顕微鏡および関連機器,透過型電子顕微鏡 (TEM),3,10.1038/s41598-025-30304-x,Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19,2026,要旨未取得のため、論文題名「Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-30438-y,Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics,2026,要旨未取得のため、論文題名「Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s42399-025-02237-z,Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India,2026,要旨未取得のため、論文題名「Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India」を基にした暫定要約です。 掲載誌: SN Comprehensive Clinical Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
263,1,SEM/FIB/イオンミリング,eqnet-2347,透過型分析電子顕微鏡(日本電子 JEM-2100F HR),信州大学 基盤研究支援センター 機器分析支援部門,電子顕微鏡および関連機器,透過型電子顕微鏡 (TEM),3,10.1038/s41598-025-30304-x,Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19,2026,要旨未取得のため、論文題名「Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-30438-y,Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics,2026,要旨未取得のため、論文題名「Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s42399-025-02237-z,Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India,2026,要旨未取得のため、論文題名「Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India」を基にした暫定要約です。 掲載誌: SN Comprehensive Clinical Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
264,1,SEM/FIB/イオンミリング,eqnet-1739,透過型分析電子顕微鏡(日本電子・JEM-2100),名古屋工業大学 産学官金連携機構設備共用部門,電子顕微鏡および関連機器,透過型電子顕微鏡 (TEM),3,10.1038/s41598-025-30304-x,Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19,2026,要旨未取得のため、論文題名「Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-30438-y,Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics,2026,要旨未取得のため、論文題名「Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s42399-025-02237-z,Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India,2026,要旨未取得のため、論文題名「Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India」を基にした暫定要約です。 掲載誌: SN Comprehensive Clinical Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
265,1,SEM/FIB/イオンミリング,eqnet-5162,透過型分析電子顕微鏡(日本電子・JEM-2100Plus),名古屋工業大学 産学官金連携機構設備共用部門,電子顕微鏡および関連機器,透過型電子顕微鏡 (TEM),3,10.1038/s41598-025-30304-x,Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19,2026,要旨未取得のため、論文題名「Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-30438-y,Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics,2026,要旨未取得のため、論文題名「Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s42399-025-02237-z,Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India,2026,要旨未取得のため、論文題名「Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India」を基にした暫定要約です。 掲載誌: SN Comprehensive Clinical Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
266,1,SEM/FIB/イオンミリング,eqnet-5163,透過型分析電子顕微鏡(日本電子・JEM-F200),名古屋工業大学 産学官金連携機構設備共用部門,電子顕微鏡および関連機器,透過型電子顕微鏡 (TEM),3,10.1038/s41598-025-30304-x,Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19,2026,要旨未取得のため、論文題名「Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-30438-y,Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics,2026,要旨未取得のため、論文題名「Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s42399-025-02237-z,Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India,2026,要旨未取得のため、論文題名「Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India」を基にした暫定要約です。 掲載誌: SN Comprehensive Clinical Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
267,1,SEM/FIB/イオンミリング,eqnet-2596,透過型電子顕微鏡,京都大学 エネルギー理工学研究所,電子顕微鏡および関連機器,透過型電子顕微鏡 (TEM),3,10.1038/s41598-025-30304-x,Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19,2026,要旨未取得のため、論文題名「Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-30438-y,Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics,2026,要旨未取得のため、論文題名「Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s42399-025-02237-z,Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India,2026,要旨未取得のため、論文題名「Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India」を基にした暫定要約です。 掲載誌: SN Comprehensive Clinical Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
268,1,SEM/FIB/イオンミリング,eqnet-5181,透過型電子顕微鏡 (HITACHI H7650),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,電子顕微鏡および関連機器,透過型電子顕微鏡 (TEM),3,10.1038/s41598-025-30304-x,Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19,2026,要旨未取得のため、論文題名「Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-30438-y,Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics,2026,要旨未取得のため、論文題名「Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s42399-025-02237-z,Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India,2026,要旨未取得のため、論文題名「Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India」を基にした暫定要約です。 掲載誌: SN Comprehensive Clinical Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
269,1,SEM/FIB/イオンミリング,eqnet-3477,透過型電子顕微鏡 (日本電子 JEM-2000RXII),静岡大学 浜松キャンパス共同利用機器センター 浜松キャンパス共同利用機器センター 浜松キャンパス共同利用機器センター,電子顕微鏡および関連機器,透過型電子顕微鏡 (TEM),3,10.1038/s41598-025-30304-x,Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19,2026,要旨未取得のため、論文題名「Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-30438-y,Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics,2026,要旨未取得のため、論文題名「Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s42399-025-02237-z,Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India,2026,要旨未取得のため、論文題名「Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India」を基にした暫定要約です。 掲載誌: SN Comprehensive Clinical Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
270,1,SEM/FIB/イオンミリング,eqnet-102,透過型電子顕微鏡 (日本電子JEM-3010),香川大学 創造工学部 材料物質科学,電子顕微鏡および関連機器,透過型電子顕微鏡 (TEM),3,10.1038/s41598-025-30304-x,Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19,2026,要旨未取得のため、論文題名「Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-30438-y,Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics,2026,要旨未取得のため、論文題名「Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s42399-025-02237-z,Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India,2026,要旨未取得のため、論文題名「Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India」を基にした暫定要約です。 掲載誌: SN Comprehensive Clinical Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
