priority_rank,priority_group,priority_label,doc_id,name,org_name,category_general,category_detail,papers_count,doi_1,title_1,year_1,abstract_1,doi_2,title_2,year_2,abstract_2,doi_3,title_3,year_3,abstract_3
302,99,その他,eqnet-4596,リアルタイムPCR(QS5) TermoFisher Scientific(QuantStudio5),東北大学 研究推進・支援機構コアファシリティ統括センター,遺伝子・ゲノム,リアルタイムPCR装置,3,10.4025/actascihealthsci.v48i1.75131,Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis,2026,要旨未取得のため、論文題名「Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis」を基にした暫定要約です。 掲載誌: Acta Scientiarum Health Sciences 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-32716-1,Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques,2026,要旨未取得のため、論文題名「Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s11033-026-11457-y,"Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India",2026,"要旨未取得のため、論文題名「Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India」を基にした暫定要約です。 掲載誌: Molecular Biology Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
303,99,その他,eqnet-4818,リアルタイムPCR(QuantStudio 6 Pro),鳥取大学 研究推進機構 研究基盤センター 遺伝子管理部門,遺伝子・ゲノム,リアルタイムPCR装置,3,10.4025/actascihealthsci.v48i1.75131,Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis,2026,要旨未取得のため、論文題名「Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis」を基にした暫定要約です。 掲載誌: Acta Scientiarum Health Sciences 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-32716-1,Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques,2026,要旨未取得のため、論文題名「Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s11033-026-11457-y,"Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India",2026,"要旨未取得のため、論文題名「Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India」を基にした暫定要約です。 掲載誌: Molecular Biology Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
304,99,その他,eqnet-2140,リアルタイムPCR(アプライドバイオシステムス StepOne Plus ),弘前大学 保健学研究科機器管理委員会,遺伝子・ゲノム,リアルタイムPCR装置,3,10.4025/actascihealthsci.v48i1.75131,Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis,2026,要旨未取得のため、論文題名「Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis」を基にした暫定要約です。 掲載誌: Acta Scientiarum Health Sciences 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-32716-1,Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques,2026,要旨未取得のため、論文題名「Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s11033-026-11457-y,"Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India",2026,"要旨未取得のため、論文題名「Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India」を基にした暫定要約です。 掲載誌: Molecular Biology Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
305,99,その他,eqnet-603,リアルタイムPCR_K (Roche LightCycler 480),鳥取大学 研究推進機構,遺伝子・ゲノム,リアルタイムPCR装置,3,10.4025/actascihealthsci.v48i1.75131,Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis,2026,要旨未取得のため、論文題名「Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis」を基にした暫定要約です。 掲載誌: Acta Scientiarum Health Sciences 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-32716-1,Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques,2026,要旨未取得のため、論文題名「Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s11033-026-11457-y,"Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India",2026,"要旨未取得のため、論文題名「Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India」を基にした暫定要約です。 掲載誌: Molecular Biology Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
306,99,その他,eqnet-2630,リアルタイムPCRシステム(ライフテクノロジーズジャパン・StepOne PLUS),高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,遺伝子・ゲノム,リアルタイムPCR装置,3,10.4025/actascihealthsci.v48i1.75131,Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis,2026,要旨未取得のため、論文題名「Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis」を基にした暫定要約です。 掲載誌: Acta Scientiarum Health Sciences 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-32716-1,Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques,2026,要旨未取得のため、論文題名「Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s11033-026-11457-y,"Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India",2026,"要旨未取得のため、論文題名「Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India」を基にした暫定要約です。 掲載誌: Molecular Biology Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
307,99,その他,eqnet-5310,リアルタイムPCR装置 Bio-Rad Laboratories(CFX384 Touch),東北大学 研究推進・支援機構コアファシリティ統括センター,遺伝子・ゲノム,リアルタイムPCR装置,3,10.4025/actascihealthsci.v48i1.75131,Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis,2026,要旨未取得のため、論文題名「Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis」を基にした暫定要約です。 掲載誌: Acta Scientiarum Health Sciences 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-32716-1,Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques,2026,要旨未取得のため、論文題名「Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s11033-026-11457-y,"Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India",2026,"要旨未取得のため、論文題名「Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India」を基にした暫定要約です。 掲載誌: Molecular Biology Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
308,99,その他,eqnet-4273,リアルタイムPCR解析システム バイオ・ラッドラボラトリーズ(CFX96 Touch),東北大学 研究推進・支援機構コアファシリティ統括センター,遺伝子・ゲノム,リアルタイムPCR装置,3,10.4025/actascihealthsci.v48i1.75131,Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis,2026,要旨未取得のため、論文題名「Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis」を基にした暫定要約です。 掲載誌: Acta Scientiarum Health Sciences 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-32716-1,Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques,2026,要旨未取得のため、論文題名「Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s11033-026-11457-y,"Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India",2026,"要旨未取得のため、論文題名「Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India」を基にした暫定要約です。 掲載誌: Molecular Biology Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
309,99,その他,eqnet-5044,リアルタイムPCR解析装置 CFX-Duet(Bio-Rad),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,遺伝子・ゲノム,リアルタイムPCR装置,3,10.4025/actascihealthsci.v48i1.75131,Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis,2026,要旨未取得のため、論文題名「Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis」を基にした暫定要約です。 掲載誌: Acta Scientiarum Health Sciences 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-32716-1,Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques,2026,要旨未取得のため、論文題名「Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s11033-026-11457-y,"Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India",2026,"要旨未取得のため、論文題名「Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India」を基にした暫定要約です。 掲載誌: Molecular Biology Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
310,99,その他,eqnet-2499,リサーチ倒立顕微鏡,京都大学 医学研究科,光学顕微鏡/病理,光学顕微鏡(Optical Microscope),3,10.1364/jocn.575280,Input refinement with incremental learning for accurate digital twin-enabled self-driven QoT optimization in optical networks,2026,"Reliable quality of transmission (QoT) prediction is essential to ensure that services operate near their optimal working point, maximizing network capacity and efficiency while avoiding large design margins. A major source of QoT prediction error lies in the uncertain modeling of nonlinear fiber impairments, particularly the Kerr effect and stimulated Raman scattering, which are difficult to monitor with existing hardware. Accurate modeling of these effects requires knowledge of fiber insertio…",10.1140/epjqt/s40507-025-00458-8,Enhancement of optomagnonic coupling and microwave-optical conversion via magnetic anisotropy,2026,要旨未取得のため、論文題名「Enhancement of optomagnonic coupling and microwave-optical conversion via magnetic anisotropy」を基にした暫定要約です。 掲載誌: EPJ Quantum Technology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41467-025-67928-6,Controlling the sign of optical forces using metaoptics,2026,"Abstract Precise manipulation of small objects using light holds transformative potential across diverse fields. While research in optical trapping and manipulation predominantly relies on the attraction of solid matter to light intensity maxima, here we demonstrate that meta-optics enables a departure from this accepted behavior. Specifically, we present deterministic control over the sign of optical forces exerted on a metasurface integrated on a suspended silicon nanomembrane. By tailoring t…"
311,99,その他,eqnet-2435,ルミノイメージアナライザー (FujiFilm・LAS400mini),高知大学 総合研究センター 生命・機能物質部門 遺伝子実験施設,画像撮影/解析,化学発光・蛍光撮影装置(CCDカメラタイプ),3,10.1002/deo2.70271,Simultaneous Placement of Three Thin-Delivery Multi-Hole Self-Expandable Metallic Stents for Malignant Hilar Biliary Obstruction Using a Large-Channel Duodenoscope,2026,"ABSTRACT Endoscopic biliary drainage for malignant hilar biliary obstruction is technically demanding especially when multiple ducts require drainage. Plastic inside stents are widely used because of their removability and ease of exchange, but multiple insertion is often hindered by stent interference. Recently, a multi‐hole self‐expandable metallic stent (MHSEMS) with a thin 5.9‐Fr delivery system and side‐hole design has been developed to facilitate multi‐duct drainage while maintaining comm…",10.1002/deo2.70285,The Usefulness of Short-Type Single Balloon Enteroscope for Successful Pancreato-Biliary Cannulation During Endoscopic Retrograde Cholangiopancreatography in Patients With Roux-en-Y Gastrectomy: A Comparative Study With Short-Type Double-balloon Enteroscope,2026,"ABSTRACT Objectives The retroflex position is crucial for the success of pancreato‐biliary cannulation in patients with Roux‐en‐Y gastrectomy (RYG). We aimed to investigate the factors associated with forming the retroflex position in patients with RYG, including short‐type single‐balloon enteroscope (sSBE) and short‐type double‐balloon enteroscope (sDBE). Methods: 119 consecutive patients who underwent endoscopic retrograde cholangiopancreatography (ERCP) after RYG were enrolled. All the proce…",10.1016/j.ejrad.2025.112637,Evaluation of two software programs for cross-sectional body composition analysis on abdominal computed tomography scans of patients with cirrhosis,2026,"The impact of body composition abnormalities and clinical outcomes in patients with cirrhosis is well established. Abdominal computed tomography (CT) evaluation is the technique that is better evaluated; however, agreements are not well known. Fifty patients were randomly selected from two centers, and two observers independently evaluated their CT. The cross-sectional muscle area (CSMA), skeletal muscle index (SMI), muscle attenuation (MA), visceral adipose tissue area (VAT), visceral adipose…"
312,99,その他,eqnet-2633,ルミノイメージアナライザー(FUJIFILM・LAS4000mini),高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,画像撮影/解析,化学発光・蛍光撮影装置(CCDカメラタイプ),3,10.1002/deo2.70271,Simultaneous Placement of Three Thin-Delivery Multi-Hole Self-Expandable Metallic Stents for Malignant Hilar Biliary Obstruction Using a Large-Channel Duodenoscope,2026,"ABSTRACT Endoscopic biliary drainage for malignant hilar biliary obstruction is technically demanding especially when multiple ducts require drainage. Plastic inside stents are widely used because of their removability and ease of exchange, but multiple insertion is often hindered by stent interference. Recently, a multi‐hole self‐expandable metallic stent (MHSEMS) with a thin 5.9‐Fr delivery system and side‐hole design has been developed to facilitate multi‐duct drainage while maintaining comm…",10.1002/deo2.70285,The Usefulness of Short-Type Single Balloon Enteroscope for Successful Pancreato-Biliary Cannulation During Endoscopic Retrograde Cholangiopancreatography in Patients With Roux-en-Y Gastrectomy: A Comparative Study With Short-Type Double-balloon Enteroscope,2026,"ABSTRACT Objectives The retroflex position is crucial for the success of pancreato‐biliary cannulation in patients with Roux‐en‐Y gastrectomy (RYG). We aimed to investigate the factors associated with forming the retroflex position in patients with RYG, including short‐type single‐balloon enteroscope (sSBE) and short‐type double‐balloon enteroscope (sDBE). Methods: 119 consecutive patients who underwent endoscopic retrograde cholangiopancreatography (ERCP) after RYG were enrolled. All the proce…",10.1016/j.ejrad.2025.112637,Evaluation of two software programs for cross-sectional body composition analysis on abdominal computed tomography scans of patients with cirrhosis,2026,"The impact of body composition abnormalities and clinical outcomes in patients with cirrhosis is well established. Abdominal computed tomography (CT) evaluation is the technique that is better evaluated; however, agreements are not well known. Fifty patients were randomly selected from two centers, and two observers independently evaluated their CT. The cross-sectional muscle area (CSMA), skeletal muscle index (SMI), muscle attenuation (MA), visceral adipose tissue area (VAT), visceral adipose…"
313,99,その他,eqnet-4749,ルミノメーター Berthold Centro LB960 Berthold(Centro LB 960),東北大学 研究推進・支援機構コアファシリティ統括センター,光分析装置,その他,3,10.1016/j.plantsci.2025.112845,Group IIId ethylene responsive factor 34 as a positive modulator of ABA signal pathway in Arabidopsis,2026,要旨未取得のため、論文題名「Group IIId ethylene responsive factor 34 as a positive modulator of ABA signal pathway in Arabidopsis」を基にした暫定要約です。 掲載誌: Plant Science 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1051/epjconf/202533301006,Experimental Determination of the Neutron Scatter Contribution to the Neutron Reference Field of the SSDL-ININ,2025,"Room neutron scattering was measured at the SSDL-ININ neutron calibration room, by using a secondary standard 241 AmBe source and a Berthold D7547 Wildbad detector placed in a 25.4 mm moderator. The contribution of neutron scattered radiation was determined through two methods: the shadow-cone method, consisting in the placement of a shadow-cone in the direct path between the source and the detector; and the semiempirical method, a mathematical formulation, based on the assumption that the scat…",10.1016/j.plaphy.2025.110825,Genome-wide identification and expression analysis of BES1/BZR1 gene family in melon (Cucumis melo L.) and functional characteristics of CmBES1-3,2025,要旨未取得のため、論文題名「Genome-wide identification and expression analysis of BES1/BZR1 gene family in melon (Cucumis melo L.) and functional characteristics of CmBES1-3」を基にした暫定要約です。 掲載誌: Plant Physiology and Biochemistry 出版年: 2025 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
314,99,その他,eqnet-825,ルミノ・イメージアナライザー(GE ヘルスケア・ジャパン株式会社・ImageQuant LAS 4000),岡山大学 自然生命科学研究支援センター ゲノムプロテオーム解析部門,画像撮影/解析,化学発光・蛍光撮影装置(CCDカメラタイプ),3,10.1038/s41524-025-01922-w,High-efficiency computational methodologies for electronic properties and structural characterization of Ge-Sb-Te based phase-change materials,2026,"Abstract Theoretical simulation of phase change materials such as Ge-Sb-Te has suffered from two methodological issues. On the one hand, there is a lack of efficient band gap correction method for density functional theory that is suitable for these materials in both crystalline and amorphous phases, while maintaining the computational complexity comparable to local density approximation. On the other hand, analysis of the coordination number in amorphous phases relies on an integration involvi…",10.1038/s41467-025-67062-3,Complexity of quantum tomography from genuine non-Gaussian entanglement,2026,"Quantum state tomography typically requires exponentially many copies of a quantum state, due to the complex correlations present in large systems. We show that, for bosonic systems, the scaling is completely determined by the nature of these correlations. Motivated by the Hong-Ou-Mandel effect and boson sampling, we define Gaussian-entanglable (GE) states, produced by generalized interference between separable bosonic modes. GE states greatly extend the Gaussian family, encompassing separable…",10.1186/s44149-025-00211-9,Construction and immunogenicity of a recombinant pseudorabies virus expressing the G protein of Nipah virus in mice,2026,"Abstract Nipah virus disease, caused by Nipah virus (NiV), is a zoonotic infectious disease with an extremely high fatality rate. Owing to the absence of effective countermeasures, Nipah virus disease has caused substantial economic losses in the swine farming industry. Vaccines represent the most cost-effective approach for prevention and control. Herein, we describe the development of a recombinant pseudorabies virus (PRV)-vectored vaccine (designated PRV-HNX-ΔTK/gE-NiV-G), which expresses th…"
315,99,その他,eqnet-4807,ルミノ・イメージアナライザー(GEヘルスケア:ImageQuant 800),岡山大学 自然生命科学研究支援センター ゲノムプロテオーム解析部門,画像撮影/解析,化学発光・蛍光撮影装置(CCDカメラタイプ),3,10.1038/s41524-025-01922-w,High-efficiency computational methodologies for electronic properties and structural characterization of Ge-Sb-Te based phase-change materials,2026,"Abstract Theoretical simulation of phase change materials such as Ge-Sb-Te has suffered from two methodological issues. On the one hand, there is a lack of efficient band gap correction method for density functional theory that is suitable for these materials in both crystalline and amorphous phases, while maintaining the computational complexity comparable to local density approximation. On the other hand, analysis of the coordination number in amorphous phases relies on an integration involvi…",10.1038/s41467-025-67062-3,Complexity of quantum tomography from genuine non-Gaussian entanglement,2026,"Quantum state tomography typically requires exponentially many copies of a quantum state, due to the complex correlations present in large systems. We show that, for bosonic systems, the scaling is completely determined by the nature of these correlations. Motivated by the Hong-Ou-Mandel effect and boson sampling, we define Gaussian-entanglable (GE) states, produced by generalized interference between separable bosonic modes. GE states greatly extend the Gaussian family, encompassing separable…",10.1186/s44149-025-00211-9,Construction and immunogenicity of a recombinant pseudorabies virus expressing the G protein of Nipah virus in mice,2026,"Abstract Nipah virus disease, caused by Nipah virus (NiV), is a zoonotic infectious disease with an extremely high fatality rate. Owing to the absence of effective countermeasures, Nipah virus disease has caused substantial economic losses in the swine farming industry. Vaccines represent the most cost-effective approach for prevention and control. Herein, we describe the development of a recombinant pseudorabies virus (PRV)-vectored vaccine (designated PRV-HNX-ΔTK/gE-NiV-G), which expresses th…"
316,99,その他,eqnet-4024,レオメータ Brookfield(RS-CPSコーンプレート型),東北大学 研究推進・支援機構コアファシリティ統括センター,物性計測/成分分析,粘度計,3,10.1590/pboci.2026.056,Fluoride Release from Children's Toothpastes as an Indicator of Bioavailability,2026,要旨未取得のため、論文題名「Fluoride Release from Children's Toothpastes as an Indicator of Bioavailability」を基にした暫定要約です。 掲載誌: Pesquisa Brasileira Em Odontopediatria E Clinica Integrada 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.carbpol.2025.124878,The application of MALDI-TOF-MS and NMR in the investigation of chain structural differences of hydroxypropyl cellulose synthesized via different methods,2026,要旨未取得のため、論文題名「The application of MALDI-TOF-MS and NMR in the investigation of chain structural differences of hydroxypropyl cellulose synthesized via different methods」を基にした暫定要約です。 掲載誌: Carbohydrate Polymers 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.powtec.2025.122069,Effects of binder on cold and thermal strength of metallurgical dust and sludge carbon-containing pellets under simulated RHF conditions,2026,要旨未取得のため、論文題名「Effects of binder on cold and thermal strength of metallurgical dust and sludge carbon-containing pellets under simulated RHF conditions」を基にした暫定要約です。 掲載誌: Powder Technology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
317,99,その他,eqnet-2749,レオメータ(Anton Paar社(製)MCR301),神戸大学 工学研究科 応用化学 鈴木研究室,物性計測/成分分析,レオロジー測定装置(rheometry),3,10.1186/s12951-025-03916-8,Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​,2026,要旨未取得のため、論文題名「Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​」を基にした暫定要約です。 掲載誌: Journal of Nanobiotechnology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.biomaterials.2025.123954,Bridging acute-chronic myocardial infarction treatment: Dual-regulating of ROS/fibrosis via microenvironment-responsive release of NO and curcumin,2026,要旨未取得のため、論文題名「Bridging acute-chronic myocardial infarction treatment: Dual-regulating of ROS/fibrosis via microenvironment-responsive release of NO and curcumin」を基にした暫定要約です。 掲載誌: Biomaterials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.carbpol.2026.124886,Structural elucidation and effects on gut microbiota of soluble galactans from edible Boletus,2026,要旨未取得のため、論文題名「Structural elucidation and effects on gut microbiota of soluble galactans from edible Boletus」を基にした暫定要約です。 掲載誌: Carbohydrate Polymers 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
318,99,その他,eqnet-2241,レオメーター(TA・インスツルメント AR-G2 KG),岐阜大学 科学研究基盤センター 機器分析分野,物性計測/成分分析,レオロジー測定装置(rheometry),3,10.1186/s12893-025-03392-9,A technique of TA-assisted ILM peeling for myopic foveoschisis,2026,"Abstract Objective To evaluate the clinical effects of using Triamcinolone Acetonide (TA) in fovea-sparing internal limiting membrane peeling (FILMP) technique for treating myopic foveoschisis (MF). Methods This prospective study recruited 66 (72 eyes) non-consecutive patients diagnosed with MF from June 2018 to November 2020. All patients underwent FILMP combined with 25G pars plana vitrectomy (PPV). Based on the staining agents used during FILMP, patients were divided into the TA group and th…",10.1007/s00345-025-06170-7,Second-look transurethral resection in high-grade Ta non-muscle invasive bladder cancer,2026,要旨未取得のため、論文題名「Second-look transurethral resection in high-grade Ta non-muscle invasive bladder cancer」を基にした暫定要約です。 掲載誌: World Journal of Urology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s12951-025-03942-6,Dual-function TA@CaCO3 nanomedicine targeting M2 macrophage lipid peroxidation sensitivity in rheumatoid arthritis therapy,2026,要旨未取得のため、論文題名「Dual-function TA@CaCO3 nanomedicine targeting M2 macrophage lipid peroxidation sensitivity in rheumatoid arthritis therapy」を基にした暫定要約です。 掲載誌: Journal of Nanobiotechnology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
319,99,その他,eqnet-2150,レシオイメージングシステム(ニコン Ti-Eセット),弘前大学 保健学研究科機器管理委員会,光学顕微鏡/病理,蛍光顕微鏡,3,10.31643/2027/6445.12,Effect of Complex Alloying on the Phase Composition and Thermal Characteristics of Al–Fe–Si Aluminum Alloys,2027,"This study presents a comprehensive analysis of phase formation in Al–Fe–Si aluminum alloys with the addition of ten industrially significant alloying elements (Mg, Cu, Ni, Mn, Cr, Zn, Ti, Zr, V, Be), performed using thermodynamic modeling via the Thermo-Calc software package. Phase formation was investigated and compared in a commercial alloy (Al98–Fe1–Si1) and an intermetallic alloy (Al60–Fe33–Si7) under both individual and synergistic alloying conditions. The thermal characteristics (liquidu…",10.1108/dpm-05-2025-0145,Institutionalisation of anticipatory action within government disaster risk management structures: experiences from Zimbabwe,2026,"Purpose This study sought to elucidate the process, mechanism and outcomes of anticipatory action (AA) initiatives at relevant governance levels in Zimbabwe with a view to drawing lessons that will inform future strategies and approaches, policy, research and practice in disaster early warning and early action. Design/methodology/approach This qualitative study explored the institutionalisation of AA in Zimbabwe through a literature review, content analysis of national policy and legislative do…",10.1038/s41598-025-32870-6,"DFT-based exploration of XMnCrZ (X = Ni, Ti; Z = Sn, Sb) quaternary heusler alloys for structural and multifunctional properties",2026,"要旨未取得のため、論文題名「DFT-based exploration of XMnCrZ (X = Ni, Ti; Z = Sn, Sb) quaternary heusler alloys for structural and multifunctional properties」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
